UMAP_1,UMAP_2,class,image_pixels
-2.5806563,8.068584,8,"[0.0, 0.0, 7.0, 14.0, 15.0, 4.0, 0.0, 0.0, 0.0, 7.0, 15.0, 4.0, 9.0, 12.0, 0.0, 0.0, 0.0, 6.0, 15.0, 1.0, 4.0, 14.0, 0.0, 0.0, 0.0, 0.0, 9.0, 13.0, 14.0, 7.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 14.0, 7.0, 3.0, 15.0, 4.0, 0.0, 0.0, 0.0, 16.0, 3.0, 0.0, 13.0, 8.0, 0.0, 0.0, 0.0, 7.0, 16.0, 16.0, 10.0, 1.0, 0.0]"
-1.078648,3.597183,9,"[0.0, 0.0, 7.0, 13.0, 10.0, 1.0, 0.0, 0.0, 0.0, 1.0, 15.0, 3.0, 9.0, 10.0, 0.0, 0.0, 0.0, 3.0, 16.0, 4.0, 13.0, 11.0, 0.0, 0.0, 0.0, 0.0, 6.0, 12.0, 12.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 11.0, 0.0, 0.0, 1.0, 11.0, 2.0, 0.0, 7.0, 11.0, 0.0, 0.0, 0.0, 7.0, 13.0, 16.0, 15.0, 4.0, 0.0]"
-2.5828562,7.8083725,8,"[0.0, 0.0, 1.0, 11.0, 15.0, 6.0, 0.0, 0.0, 0.0, 2.0, 15.0, 10.0, 16.0, 15.0, 0.0, 0.0, 0.0, 1.0, 14.0, 5.0, 6.0, 11.0, 0.0, 0.0, 0.0, 0.0, 5.0, 14.0, 14.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 10.0, 8.0, 6.0, 15.0, 1.0, 0.0, 0.0, 0.0, 9.0, 9.0, 4.0, 16.0, 3.0, 0.0, 0.0, 0.0, 1.0, 15.0, 15.0, 6.0, 0.0, 0.0]"
5.2907,16.675406,4,"[0.0, 0.0, 0.0, 7.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 2.0, 0.0, 3.0, 1.0, 0.0, 0.0, 8.0, 10.0, 0.0, 2.0, 16.0, 2.0, 0.0, 1.0, 15.0, 4.0, 3.0, 9.0, 12.0, 0.0, 0.0, 8.0, 16.0, 16.0, 16.0, 16.0, 6.0, 0.0, 0.0, 1.0, 4.0, 3.0, 9.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 10.0, 0.0, 0.0, 0.0]"
2.9142916,-5.761289,1,"[0.0, 0.0, 3.0, 15.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 13.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 4.0, 0.0, 0.0, 0.0, 3.0, 9.0, 13.0, 16.0, 12.0, 5.0, 0.0, 0.0, 3.0, 15.0, 16.0, 16.0, 16.0, 16.0]"
-2.473623,16.169008,7,"[0.0, 0.0, 7.0, 16.0, 14.0, 13.0, 10.0, 0.0, 0.0, 0.0, 10.0, 12.0, 10.0, 16.0, 4.0, 0.0, 0.0, 0.0, 15.0, 5.0, 8.0, 13.0, 0.0, 0.0, 0.0, 1.0, 7.0, 1.0, 16.0, 3.0, 0.0, 0.0, 0.0, 2.0, 11.0, 13.0, 16.0, 12.0, 6.0, 0.0, 0.0, 4.0, 12.0, 15.0, 14.0, 11.0, 2.0, 0.0, 0.0, 0.0, 3.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 13.0, 0.0, 0.0, 0.0, 0.0]"
-2.1123726,15.672137,7,"[0.0, 0.0, 0.0, 15.0, 16.0, 16.0, 12.0, 4.0, 0.0, 0.0, 4.0, 14.0, 0.0, 10.0, 12.0, 0.0, 0.0, 0.0, 8.0, 7.0, 1.0, 15.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 12.0, 0.0, 0.0, 0.0, 0.0, 1.0, 8.0, 14.0, 12.0, 3.0, 0.0, 0.0, 0.0, 6.0, 13.0, 16.0, 13.0, 2.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 2.0, 0.0, 0.0, 0.0]"
0.6910159,7.083867,3,"[0.0, 1.0, 10.0, 16.0, 15.0, 1.0, 0.0, 0.0, 0.0, 3.0, 15.0, 10.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 11.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 16.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 11.0, 15.0, 1.0, 0.0, 0.0, 8.0, 3.0, 0.0, 3.0, 16.0, 7.0, 0.0, 0.0, 13.0, 15.0, 6.0, 8.0, 16.0, 6.0, 0.0, 0.0, 0.0, 12.0, 16.0, 16.0, 7.0, 0.0, 0.0]"
-2.5258367,2.2762654,5,"[0.0, 3.0, 16.0, 16.0, 16.0, 2.0, 0.0, 0.0, 0.0, 4.0, 14.0, 10.0, 5.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 16.0, 10.0, 3.0, 0.0, 0.0, 0.0, 4.0, 15.0, 12.0, 14.0, 13.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 15.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 13.0, 0.0, 0.0, 3.0, 16.0, 10.0, 7.0, 9.0, 16.0, 0.0, 0.0, 3.0, 13.0, 15.0, 16.0, 16.0, 8.0, 0.0]"
2.943589,-5.794178,1,"[0.0, 0.0, 10.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 13.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.0, 14.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 11.0, 0.0, 0.0, 0.0, 0.0, 8.0, 12.0, 9.0, 16.0, 6.0, 4.0, 0.0, 0.0, 7.0, 16.0, 16.0, 16.0, 16.0, 14.0]"
8.892798,4.140823,2,"[0.0, 3.0, 15.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 12.0, 13.0, 11.0, 16.0, 0.0, 0.0, 0.0, 0.0, 12.0, 5.0, 4.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 0.0, 0.0, 0.0, 0.0, 1.0, 12.0, 16.0, 14.0, 8.0, 5.0, 0.0, 0.0, 2.0, 13.0, 16.0, 16.0, 16.0, 16.0, 2.0]"
-2.4200544,16.055988,7,"[0.0, 0.0, 7.0, 16.0, 16.0, 16.0, 8.0, 0.0, 0.0, 0.0, 10.0, 12.0, 10.0, 16.0, 2.0, 0.0, 0.0, 0.0, 13.0, 6.0, 7.0, 13.0, 0.0, 0.0, 0.0, 0.0, 10.0, 1.0, 13.0, 5.0, 0.0, 0.0, 0.0, 0.0, 9.0, 10.0, 16.0, 8.0, 3.0, 0.0, 0.0, 1.0, 12.0, 15.0, 16.0, 16.0, 5.0, 0.0, 0.0, 0.0, 1.0, 16.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 9.0, 14.0, 0.0, 0.0, 0.0, 0.0]"
-2.4856133,7.9527497,8,"[0.0, 0.0, 7.0, 14.0, 12.0, 1.0, 0.0, 0.0, 0.0, 7.0, 14.0, 5.0, 8.0, 10.0, 0.0, 0.0, 0.0, 8.0, 11.0, 1.0, 7.0, 10.0, 0.0, 0.0, 0.0, 1.0, 9.0, 16.0, 15.0, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0, 14.0, 12.0, 0.0, 0.0, 0.0, 0.0, 7.0, 11.0, 0.0, 12.0, 7.0, 0.0, 0.0, 0.0, 11.0, 5.0, 0.0, 11.0, 8.0, 0.0, 0.0, 0.0, 4.0, 14.0, 16.0, 12.0, 1.0, 0.0]"
8.857291,4.8576517,2,"[0.0, 1.0, 13.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 12.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 9.0, 6.0, 15.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 4.0, 1.0, 0.0, 0.0, 0.0, 9.0, 16.0, 16.0, 6.0, 16.0, 5.0, 0.0, 0.0, 8.0, 12.0, 13.0, 16.0, 16.0, 11.0]"
17.786497,7.938262,0,"[0.0, 0.0, 3.0, 12.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 12.0, 11.0, 13.0, 0.0, 0.0, 0.0, 2.0, 15.0, 2.0, 0.0, 12.0, 5.0, 0.0, 0.0, 4.0, 8.0, 0.0, 0.0, 6.0, 8.0, 0.0, 0.0, 8.0, 7.0, 0.0, 0.0, 4.0, 8.0, 0.0, 0.0, 7.0, 7.0, 0.0, 0.0, 9.0, 7.0, 0.0, 0.0, 3.0, 13.0, 4.0, 7.0, 16.0, 2.0, 0.0, 0.0, 0.0, 6.0, 16.0, 15.0, 5.0, 0.0, 0.0]"
3.0105014,-5.861454,1,"[0.0, 0.0, 8.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 6.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 7.0, 0.0, 0.0, 0.0, 0.0, 4.0, 8.0, 14.0, 14.0, 8.0, 4.0, 0.0, 0.0, 9.0, 16.0, 16.0, 16.0, 16.0, 13.0]"
8.884347,4.4700723,2,"[0.0, 0.0, 11.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 11.0, 15.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 5.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 14.0, 7.0, 6.0, 0.0, 0.0, 0.0, 13.0, 14.0, 14.0, 16.0, 16.0, 6.0]"
6.4534864,-7.673684,6,"[0.0, 0.0, 2.0, 12.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 10.0, 1.0, 0.0, 0.0, 0.0, 0.0, 4.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 9.0, 5.0, 11.0, 8.0, 0.0, 0.0, 0.0, 4.0, 16.0, 14.0, 6.0, 12.0, 5.0, 0.0, 0.0, 0.0, 13.0, 7.0, 0.0, 10.0, 8.0, 0.0, 0.0, 0.0, 3.0, 14.0, 16.0, 16.0, 5.0, 0.0]"
1.0841647,7.19193,3,"[0.0, 0.0, 8.0, 15.0, 11.0, 1.0, 0.0, 0.0, 0.0, 0.0, 10.0, 4.0, 10.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 13.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 8.0, 15.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 9.0, 7.0, 0.0, 0.0, 4.0, 13.0, 5.0, 3.0, 10.0, 8.0, 0.0, 0.0, 0.0, 7.0, 14.0, 16.0, 15.0, 2.0, 0.0]"
1.063504,7.2518125,3,"[0.0, 0.0, 8.0, 12.0, 13.0, 5.0, 0.0, 0.0, 0.0, 4.0, 13.0, 4.0, 9.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 13.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 15.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 15.0, 2.0, 0.0, 0.0, 7.0, 8.0, 0.0, 0.0, 12.0, 7.0, 0.0, 0.0, 8.0, 9.0, 1.0, 3.0, 16.0, 3.0, 0.0, 0.0, 0.0, 10.0, 16.0, 16.0, 6.0, 0.0, 0.0]"
-2.2570803,15.9415455,7,"[0.0, 0.0, 4.0, 15.0, 16.0, 16.0, 16.0, 1.0, 0.0, 0.0, 10.0, 13.0, 8.0, 15.0, 8.0, 0.0, 0.0, 0.0, 14.0, 5.0, 3.0, 16.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 12.0, 11.0, 0.0, 0.0, 0.0, 0.0, 2.0, 5.0, 16.0, 9.0, 1.0, 0.0, 0.0, 0.0, 15.0, 16.0, 16.0, 14.0, 3.0, 0.0, 0.0, 0.0, 1.0, 15.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 14.0, 2.0, 0.0, 0.0, 0.0]"
1.1766505,6.9027047,3,"[0.0, 0.0, 1.0, 14.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 2.0, 10.0, 5.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 7.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 14.0, 4.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 4.0, 12.0, 0.0, 0.0, 0.0, 13.0, 6.0, 4.0, 8.0, 13.0, 0.0, 0.0, 0.0, 0.0, 12.0, 16.0, 15.0, 6.0, 0.0]"
0.8785112,6.872234,3,"[0.0, 0.0, 7.0, 16.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 16.0, 11.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 3.0, 9.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 15.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 5.0, 14.0, 8.0, 0.0, 0.0, 5.0, 14.0, 0.0, 0.0, 9.0, 15.0, 0.0, 0.0, 4.0, 16.0, 7.0, 6.0, 13.0, 14.0, 0.0, 0.0, 0.0, 7.0, 16.0, 16.0, 16.0, 4.0, 0.0]"
4.857776,16.79057,4,"[0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 8.0, 0.0, 8.0, 0.0, 0.0, 0.0, 4.0, 13.0, 2.0, 2.0, 14.0, 0.0, 0.0, 2.0, 14.0, 12.0, 7.0, 8.0, 10.0, 0.0, 0.0, 9.0, 16.0, 16.0, 16.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 8.0, 0.0, 0.0]"
6.7707853,-7.294929,6,"[0.0, 0.0, 1.0, 9.0, 13.0, 1.0, 0.0, 0.0, 0.0, 1.0, 12.0, 14.0, 5.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 15.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 16.0, 16.0, 15.0, 3.0, 0.0, 0.0, 2.0, 16.0, 11.0, 1.0, 9.0, 11.0, 0.0, 0.0, 0.0, 11.0, 13.0, 6.0, 12.0, 11.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 15.0, 2.0, 0.0]"
6.5047674,-7.396945,6,"[0.0, 0.0, 2.0, 14.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 12.0, 1.0, 4.0, 6.0, 0.0, 0.0, 0.0, 7.0, 16.0, 16.0, 15.0, 15.0, 8.0, 0.0, 0.0, 0.0, 16.0, 13.0, 0.0, 4.0, 12.0, 0.0, 0.0, 0.0, 10.0, 12.0, 4.0, 8.0, 15.0, 0.0, 0.0, 0.0, 2.0, 11.0, 16.0, 15.0, 5.0, 0.0]"
6.4813056,-7.6095867,6,"[0.0, 0.0, 1.0, 11.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 14.0, 12.0, 12.0, 7.0, 0.0, 0.0, 0.0, 0.0, 16.0, 12.0, 5.0, 11.0, 10.0, 0.0, 0.0, 0.0, 10.0, 11.0, 4.0, 10.0, 12.0, 0.0, 0.0, 0.0, 1.0, 12.0, 16.0, 12.0, 3.0, 0.0]"
4.528537,16.90652,4,"[0.0, 0.0, 0.0, 3.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 13.0, 3.0, 8.0, 0.0, 0.0, 0.0, 1.0, 16.0, 5.0, 9.0, 16.0, 0.0, 0.0, 2.0, 12.0, 14.0, 5.0, 15.0, 9.0, 0.0, 0.0, 12.0, 16.0, 16.0, 16.0, 16.0, 7.0, 0.0, 0.0, 5.0, 5.0, 6.0, 14.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 13.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 4.0, 0.0, 0.0]"
-0.9542113,3.4815762,9,"[0.0, 0.0, 5.0, 15.0, 14.0, 3.0, 0.0, 0.0, 0.0, 2.0, 14.0, 7.0, 4.0, 13.0, 0.0, 0.0, 0.0, 2.0, 15.0, 5.0, 5.0, 16.0, 1.0, 0.0, 0.0, 0.0, 7.0, 15.0, 16.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 7.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 14.0, 0.0, 0.0, 0.0, 8.0, 9.0, 4.0, 2.0, 16.0, 1.0, 0.0, 0.0, 4.0, 11.0, 13.0, 16.0, 11.0, 0.0]"
2.8812356,-5.730412,1,"[0.0, 0.0, 5.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 2.0, 9.0, 14.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 13.0, 0.0, 0.0, 0.0, 0.0, 2.0, 10.0, 12.0, 16.0, 4.0, 4.0, 0.0, 0.0, 4.0, 15.0, 16.0, 16.0, 16.0, 16.0]"
-2.9815805,2.007752,5,"[0.0, 0.0, 12.0, 12.0, 14.0, 15.0, 1.0, 0.0, 0.0, 1.0, 15.0, 11.0, 6.0, 5.0, 0.0, 0.0, 0.0, 6.0, 15.0, 12.0, 4.0, 0.0, 0.0, 0.0, 0.0, 6.0, 11.0, 8.0, 13.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 3.0, 0.0, 0.0, 2.0, 6.0, 1.0, 6.0, 14.0, 3.0, 0.0, 0.0, 1.0, 11.0, 16.0, 13.0, 8.0, 0.0, 0.0]"
17.835278,8.055595,0,"[0.0, 0.0, 8.0, 14.0, 11.0, 2.0, 0.0, 0.0, 0.0, 6.0, 16.0, 7.0, 6.0, 13.0, 1.0, 0.0, 0.0, 8.0, 11.0, 0.0, 0.0, 10.0, 4.0, 0.0, 0.0, 7.0, 8.0, 0.0, 0.0, 5.0, 7.0, 0.0, 0.0, 8.0, 4.0, 0.0, 0.0, 7.0, 8.0, 0.0, 0.0, 2.0, 10.0, 0.0, 0.0, 7.0, 10.0, 0.0, 0.0, 0.0, 14.0, 3.0, 4.0, 15.0, 3.0, 0.0, 0.0, 0.0, 5.0, 16.0, 16.0, 7.0, 0.0, 0.0]"
-0.8569861,3.5136688,9,"[0.0, 0.0, 8.0, 16.0, 11.0, 1.0, 0.0, 0.0, 0.0, 0.0, 14.0, 2.0, 5.0, 9.0, 0.0, 0.0, 0.0, 0.0, 14.0, 1.0, 5.0, 12.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 16.0, 14.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.0, 7.0, 10.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 12.0, 0.0, 0.0, 0.0, 6.0, 1.0, 0.0, 2.0, 14.0, 0.0, 0.0, 0.0, 9.0, 16.0, 16.0, 16.0, 12.0, 0.0]"
-2.7562983,2.0597947,5,"[0.0, 0.0, 12.0, 9.0, 9.0, 8.0, 1.0, 0.0, 0.0, 2.0, 15.0, 8.0, 8.0, 8.0, 2.0, 0.0, 0.0, 8.0, 12.0, 8.0, 5.0, 0.0, 0.0, 0.0, 0.0, 8.0, 15.0, 9.0, 14.0, 9.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 14.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 11.0, 0.0, 0.0, 1.0, 8.0, 4.0, 5.0, 14.0, 9.0, 0.0, 0.0, 1.0, 11.0, 16.0, 12.0, 7.0, 0.0, 0.0]"
8.742739,4.867183,2,"[0.0, 1.0, 14.0, 16.0, 12.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 9.0, 16.0, 6.0, 0.0, 0.0, 0.0, 3.0, 11.0, 0.0, 14.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 5.0, 0.0, 0.0, 0.0, 2.0, 15.0, 16.0, 14.0, 8.0, 12.0, 2.0, 0.0, 0.0, 11.0, 16.0, 16.0, 16.0, 15.0, 5.0]"
-2.6269622,7.9290123,8,"[0.0, 0.0, 5.0, 12.0, 16.0, 15.0, 2.0, 0.0, 0.0, 6.0, 15.0, 9.0, 10.0, 15.0, 4.0, 0.0, 0.0, 3.0, 14.0, 3.0, 1.0, 14.0, 4.0, 0.0, 0.0, 0.0, 10.0, 16.0, 15.0, 13.0, 1.0, 0.0, 0.0, 0.0, 6.0, 15.0, 15.0, 10.0, 0.0, 0.0, 0.0, 0.0, 15.0, 3.0, 2.0, 15.0, 3.0, 0.0, 0.0, 0.0, 16.0, 8.0, 1.0, 14.0, 4.0, 0.0, 0.0, 0.0, 4.0, 15.0, 16.0, 11.0, 2.0, 0.0]"
8.829755,4.8147264,2,"[0.0, 0.0, 13.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 11.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 14.0, 9.0, 15.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 15.0, 8.0, 11.0, 5.0, 0.0, 0.0, 9.0, 12.0, 13.0, 16.0, 16.0, 11.0]"
17.592472,8.080512,0,"[0.0, 0.0, 10.0, 10.0, 12.0, 7.0, 0.0, 0.0, 0.0, 0.0, 15.0, 13.0, 5.0, 12.0, 5.0, 0.0, 0.0, 4.0, 13.0, 4.0, 0.0, 2.0, 8.0, 0.0, 0.0, 8.0, 4.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 8.0, 4.0, 0.0, 0.0, 7.0, 5.0, 0.0, 0.0, 6.0, 6.0, 0.0, 0.0, 11.0, 2.0, 0.0, 0.0, 1.0, 13.0, 3.0, 3.0, 12.0, 0.0, 0.0, 0.0, 0.0, 7.0, 15.0, 16.0, 7.0, 0.0, 0.0]"
18.026716,7.6081595,0,"[0.0, 0.0, 10.0, 7.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 15.0, 12.0, 14.0, 6.0, 0.0, 0.0, 0.0, 5.0, 12.0, 0.0, 2.0, 13.0, 0.0, 0.0, 0.0, 4.0, 12.0, 0.0, 0.0, 4.0, 7.0, 0.0, 0.0, 8.0, 5.0, 0.0, 0.0, 4.0, 8.0, 0.0, 0.0, 5.0, 8.0, 0.0, 0.0, 5.0, 10.0, 0.0, 0.0, 0.0, 14.0, 3.0, 4.0, 14.0, 6.0, 0.0, 0.0, 0.0, 7.0, 16.0, 16.0, 10.0, 0.0, 0.0]"
2.9281,-5.7786427,1,"[0.0, 0.0, 8.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 9.0, 0.0, 0.0, 0.0, 0.0, 6.0, 12.0, 16.0, 15.0, 8.0, 5.0, 0.0, 0.0, 4.0, 15.0, 16.0, 16.0, 16.0, 16.0]"
-2.681989,15.859394,7,"[0.0, 0.0, 3.0, 16.0, 12.0, 12.0, 7.0, 0.0, 0.0, 0.0, 12.0, 13.0, 13.0, 16.0, 6.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 14.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 13.0, 10.0, 1.0, 0.0, 0.0, 0.0, 9.0, 16.0, 16.0, 16.0, 8.0, 0.0, 0.0, 0.0, 4.0, 12.0, 12.0, 7.0, 1.0, 0.0, 0.0, 0.0, 0.0, 14.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 2.0, 0.0, 0.0, 0.0]"
